alert_id,sent_utc,fips,state_fips,msg_type,event_code,event_text,matched_keyword,mentioned_age
e175cf27-53c9-4e33-9a76-60b46d08f153,2024-05-12 01:04:28+00:00,40037,40,Alert,LAE,Local Area Emergency,missing endangered,14.0
36f8d398-161a-48c2-8c69-86305e28f643,2024-05-12 02:14:25+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
49ef8b9b-e2c4-4094-83c9-2c015219ba9e,2024-05-14 03:44:10+00:00,06085,06,Alert,LEW,Law Enforcement Warning,endangered missing,
02039792-6280-4b00-9c6d-cef30a8c5b51,2024-05-14 23:17:35+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
8220d105-267b-4257-81fc-fe711895d987,2024-05-16 17:13:10+00:00,12031,12,Alert,CEM,Civil Emergency Message,missing endangered,53.0
290cbb11-5c8d-4b5f-9ef2-1dfcc69e3baf,2024-05-16 17:53:45+00:00,12031,12,Cancel,CEM,Civil Emergency Message,missing endangered,53.0
85c56bad-e6c5-4b6f-a7ca-4d4f350270e2,2024-05-17 21:41:30+00:00,53063,53,Alert,CEM,Civil Emergency Message,dementia,77.0
840d9550-1a96-4833-b914-dbf3f5f9afd4,2024-05-20 00:16:40+00:00,06065,06,Alert,LEW,Law Enforcement Warning,silver alert,
840d9550-1a96-4833-b914-dbf3f5f9afd4,2024-05-20 00:16:40+00:00,06071,06,Alert,LEW,Law Enforcement Warning,silver alert,
9c16df79-4a23-4b00-b7b0-939b5a7dfddb,2024-05-23 21:36:40+00:00,18003,18,Alert,LAE,Local Area Emergency,missing endangered,87.0
2282020c-921c-404a-929b-750078752b00,2024-05-29 01:20:00+00:00,06009,06,Alert,LEW,Law Enforcement Warning,silver alert,
feb4d0b1-936f-4f35-85eb-4888dfe947cb,2024-05-29 02:51:00+00:00,06009,06,Cancel,LEW,Law Enforcement Warning,silver alert,
5adbedac-49b7-44ab-bfd0-e726acc5acab,2024-05-30 00:46:10+00:00,25021,25,Alert,CEM,Civil Emergency Message,alzheimer,78.0
60aad429-30c0-4bb0-b446-05ae1e85e8ec,2024-05-31 14:24:30+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
8f5092b0-43b6-4780-a160-b4958735adde,2024-05-31 14:36:10+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
d442dad5-60a1-4944-b9e9-51f8b097eea3,2024-05-31 19:42:05+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
5989ba04-ed9a-4ce6-8ff7-9ed76bdebd66,2024-06-01 00:59:20+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
f4897693-24ea-4973-959f-7d8b9684ec04,2024-06-01 13:47:05+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
acbca3dd-7c18-4c83-9b74-c2ec4cb99357,2024-06-02 13:41:58+00:00,40017,40,Alert,LEW,Law Enforcement Warning,missing endangered,15.0
9146f9dd-e0e0-4bc9-a755-ab197bef7da1,2024-06-02 20:17:25+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
45edad62-59a6-46f7-82a6-1d910207443f,2024-06-02 20:38:35+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
67e91e9d-5936-4ea0-bd17-b44da2edd944,2024-06-05 01:00:00+00:00,06099,06,Alert,LEW,Law Enforcement Warning,endangered missing,
e0df1185-2c78-4849-afaf-26051dc15b8f,2024-06-05 02:30:35+00:00,06099,06,Cancel,LEW,Law Enforcement Warning,endangered missing,
f909fb3e-5857-4b04-9d92-8674a4f23a7f,2024-06-05 14:48:20+00:00,10001,10,Alert,LEW,"060524, DSP, Cancel Uffelman Gold Alert",gold alert,
f909fb3e-5857-4b04-9d92-8674a4f23a7f,2024-06-05 14:48:20+00:00,10003,10,Alert,LEW,"060524, DSP, Cancel Uffelman Gold Alert",gold alert,
f909fb3e-5857-4b04-9d92-8674a4f23a7f,2024-06-05 14:48:20+00:00,10005,10,Alert,LEW,"060524, DSP, Cancel Uffelman Gold Alert",gold alert,
63a51d20-0d3d-4abd-9345-f5ca5dc0fd67,2024-06-09 01:49:28+00:00,50023,50,Alert,LEW,Law Enforcement Warning,missing vulnerable,88.0
6cfcf084-8bb3-46d9-b81f-05db5f3477e7,2024-06-14 17:15:05+00:00,06085,06,Alert,LEW,Law Enforcement Warning,silver alert,
ec5e38e0-5331-40a2-ae7a-88b0ed81fbb2,2024-06-14 20:05:29+00:00,21043,21,Alert,LAE,Local Area Emergency,golden alert,72.0
75155426-d71f-4f20-8dc8-8b0162538688,2024-06-14 20:14:49+00:00,18003,18,Alert,LEW,Law Enforcement Warning,missing endangered,17.0
64fb42dd-2160-4fe2-bc74-545922346db0,2024-06-15 17:37:22+00:00,40143,40,Alert,LEW,Law Enforcement Warning,missing endangered,
6112c53b-4c4f-4a08-9aae-4b47df55ec20,2024-06-18 19:39:41+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
724ab443-8b50-470c-8f13-b2f3cbe2ee8d,2024-06-18 19:57:45+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
b0cd531f-d8c8-418b-894e-4bcd40f74879,2024-06-19 00:29:16+00:00,25023,25,Alert,LAE,Local Area Emergency,missing endangered,69.0
223fcfaa-41ab-4a1a-9abc-d7c11a29c9cd,2024-06-19 12:23:21+00:00,25023,25,Alert,LAE,Local Area Emergency,missing endangered,69.0
00a8a317-c59d-48a5-94a5-9738910d24c2,2024-06-25 01:59:09+00:00,40027,40,Alert,LEW,Law Enforcement Warning,missing endangered,
1fab5b0e-adfb-4a95-8a7b-2699bd5877a3,2024-06-26 23:51:45+00:00,06037,06,Alert,LEW,Law Enforcement Warning,silver alert,
67aed3cd-164f-45a7-9ca3-456c9f09c3cb,2024-06-27 00:16:40+00:00,06037,06,Cancel,LEW,Law Enforcement Warning,silver alert,
0cc32e9a-f8b5-4b05-a820-7d2656af0eea,2024-06-27 02:38:30+00:00,17099,17,Alert,LEW,Law Enforcement Warning,missing endangered,40.0
2fdfd32b-7c1a-4b03-aa32-44141a955413,2024-06-27 20:04:01+00:00,08069,08,Alert,LAE,Local Area Emergency,missing endangered,15.0
73d25cc7-af83-40c4-a960-507630b3d1d9,2024-06-28 23:13:50+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
0ddf01cf-b0b3-4b26-bb05-bd594f68a62e,2024-06-29 11:39:05+00:00,12031,12,Alert,LAE,Local Area Emergency,missing endangered,69.0
56b7ded6-4323-4cc2-b666-24f51262c4f0,2024-06-29 15:07:45+00:00,12031,12,Cancel,LAE,Local Area Emergency,missing endangered,69.0
51941695-e08b-4821-bcb7-3b923b661712,2024-06-29 15:21:55+00:00,12031,12,Alert,LAE,Local Area Emergency,missing endangered,69.0
b0c7e9b7-9d05-4912-9aca-8acbf2e4454c,2024-06-29 20:47:50+00:00,06037,06,Alert,LEW,Law Enforcement Warning,silver alert,
14320e9c-334c-41ac-898b-0c5fadfc00f5,2024-07-01 03:49:20+00:00,38000,38,Alert,CEM,Civil Emergency Message,silver alert,
0542114c-4244-46cb-b334-e75524b3d467,2024-07-01 03:54:50+00:00,38000,38,Alert,CEM,Civil Emergency Message,silver alert,
4509c6e7-cde5-4508-9574-4b327ea02013,2024-07-06 12:58:55+00:00,38000,38,Alert,CEM,Civil Emergency Message,silver alert,48.0
230ea47f-740e-46e7-80dd-8183f660ff30,2024-07-06 13:03:30+00:00,38000,38,Alert,CEM,Civil Emergency Message,silver alert,
3e8e82dc-1f28-477c-87a2-99badb16bd59,2024-07-06 14:04:20+00:00,40037,40,Alert,CEM,Civil Emergency Message,endangered missing,
3e8e82dc-1f28-477c-87a2-99badb16bd59,2024-07-06 14:04:20+00:00,40081,40,Alert,CEM,Civil Emergency Message,endangered missing,
3e8e82dc-1f28-477c-87a2-99badb16bd59,2024-07-06 14:04:20+00:00,40107,40,Alert,CEM,Civil Emergency Message,endangered missing,
3e8e82dc-1f28-477c-87a2-99badb16bd59,2024-07-06 14:04:20+00:00,40111,40,Alert,CEM,Civil Emergency Message,endangered missing,
3e8e82dc-1f28-477c-87a2-99badb16bd59,2024-07-06 14:04:20+00:00,40113,40,Alert,CEM,Civil Emergency Message,endangered missing,
3e8e82dc-1f28-477c-87a2-99badb16bd59,2024-07-06 14:04:20+00:00,40117,40,Alert,CEM,Civil Emergency Message,endangered missing,
3e8e82dc-1f28-477c-87a2-99badb16bd59,2024-07-06 14:04:20+00:00,40119,40,Alert,CEM,Civil Emergency Message,endangered missing,
196cc5ec-e936-4ad9-b112-c795f88e74b8,2024-07-06 18:37:41+00:00,40037,40,Cancel,CEM,Civil Emergency Message,endangered missing,
196cc5ec-e936-4ad9-b112-c795f88e74b8,2024-07-06 18:37:41+00:00,40081,40,Cancel,CEM,Civil Emergency Message,endangered missing,
196cc5ec-e936-4ad9-b112-c795f88e74b8,2024-07-06 18:37:41+00:00,40107,40,Cancel,CEM,Civil Emergency Message,endangered missing,
196cc5ec-e936-4ad9-b112-c795f88e74b8,2024-07-06 18:37:41+00:00,40111,40,Cancel,CEM,Civil Emergency Message,endangered missing,
196cc5ec-e936-4ad9-b112-c795f88e74b8,2024-07-06 18:37:41+00:00,40113,40,Cancel,CEM,Civil Emergency Message,endangered missing,
196cc5ec-e936-4ad9-b112-c795f88e74b8,2024-07-06 18:37:41+00:00,40117,40,Cancel,CEM,Civil Emergency Message,endangered missing,
196cc5ec-e936-4ad9-b112-c795f88e74b8,2024-07-06 18:37:41+00:00,40119,40,Cancel,CEM,Civil Emergency Message,endangered missing,
91665c8a-d207-4f06-954c-e19635b471e1,2024-07-07 22:48:38+00:00,53063,53,Alert,CEM,Civil Emergency Message,missing vulnerable,79.0
401e418c-3d23-4a4a-a68b-769e45282c84,2024-07-07 23:30:32+00:00,13157,13,Alert,LAE,Local Area Emergency Warning,missing elderly,
32e6fad9-2eb0-4efb-aea3-29f403f8d59f,2024-07-11 18:28:21+00:00,21151,21,Alert,CEM,Civil Emergency Message,golden alert,
1fca43a6-dd36-4ce6-b2cf-ae5b1823d80f,2024-07-11 22:35:30+00:00,32031,32,Alert,LEW,Law Enforcement Warning,dementia,
8aae31e3-8953-4c77-8f11-3bd9b27d0160,2024-07-12 15:19:51+00:00,13039,13,Alert,LAE,Local Area Emergency,missing elderly,
95bfce9f-8f9c-413d-a0a0-e1d283450433,2024-07-12 15:59:48+00:00,13039,13,Update,LAE,Local Area Emergency,missing elderly,
a62e8587-8beb-4f70-8b1e-2d7c48d4cca1,2024-07-12 17:19:05+00:00,13039,13,Update,LAE,Local Area Emergency,missing elderly,
236ac088-ec5a-4a86-b746-e7bc57e2a640,2024-07-12 17:23:40+00:00,13039,13,Cancel,LAE,Local Area Emergency,missing elderly,
0376c743-0ad1-4df9-906d-33495f2cc2ae,2024-07-14 00:30:56+00:00,12031,12,Alert,CEM,Civil Emergency Message,missing endangered,74.0
a8ae5d7c-f970-4361-b6bf-074c0871849f,2024-07-14 01:01:10+00:00,12031,12,Cancel,CEM,Civil Emergency Message,missing endangered,74.0
52c9f02a-fba5-4f96-8134-2539cc7cef00,2024-07-14 17:22:18+00:00,16027,16,Alert,LAE,Local Area Emergency,endangered missing,
2a3c2cba-14ff-4cf7-a994-6281321bc5a1,2024-07-16 23:52:45+00:00,45083,45,Alert,LAE,Local Area Emergency,missing endangered,67.0
d68de2a6-5f23-452f-9a6c-49f554d7c532,2024-07-17 21:00:46+00:00,50011,50,Alert,LEW,Law Enforcement Warning,missing vulnerable,82.0
57cc0619-eefc-4795-94ef-8ae1851c3cf1,2024-07-18 00:16:00+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
38b1ff9e-2268-4166-9eda-bf022a7c8fc3,2024-07-18 01:40:15+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
fb01fe38-9280-4706-a8c5-d1f69232dc39,2024-07-18 11:32:23+00:00,50011,50,Alert,LEW,Law Enforcement Warning,missing vulnerable,82.0
bedb4e4e-bc3e-4cd9-8035-0a907ddac49b,2024-07-18 21:39:15+00:00,06037,06,Alert,LEW,Law Enforcement Warning,silver alert,
35d0ad01-7963-4f0c-8a38-571dbae76d38,2024-07-19 00:05:05+00:00,06037,06,Cancel,LEW,Law Enforcement Warning,silver alert,
7c3d2f44-3c46-4685-a7d5-0e7cbdbcbd00,2024-07-19 01:53:00+00:00,06029,06,Alert,LEW,Law Enforcement Warning,silver alert,
24cf9361-2338-4831-bb9f-39e575e7e2b9,2024-07-19 20:41:50+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
e8c90e9a-7c01-4bb5-b333-a66848a4dfac,2024-07-19 21:45:45+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
538fa1e9-5047-4417-9fbf-b2e092434602,2024-07-22 23:41:35+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
5cd86675-6c41-48ff-a189-4d0609e74ad9,2024-07-23 00:13:30+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
cafa6e79-134e-408a-973f-c81241539bf2,2024-07-23 15:58:05+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
fe228c03-0e05-4e57-b5c7-9008a07dd1dd,2024-07-23 17:31:20+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
ea97d801-c2cf-4800-bff1-f48f7bdb4d83,2024-07-24 20:32:21+00:00,12031,12,Alert,CEM,Civil Emergency Message,missing endangered,70.0
d37a4446-41b5-4f75-af8a-340646fc274f,2024-07-25 00:03:10+00:00,12031,12,Cancel,CEM,Civil Emergency Message,missing endangered,70.0
cf553ef9-0719-4f83-bc6e-8ec9635c3fcb,2024-07-25 00:10:35+00:00,12031,12,Alert,CEM,Civil Emergency Message,missing endangered,70.0
c214865d-d9a9-4276-9c78-69f6748d34fc,2024-07-25 13:31:01+00:00,12031,12,Alert,LAE,Local Area Emergency,missing endangered,70.0
d5eedafa-5ba2-445c-b09a-16c335475737,2024-07-26 00:56:35+00:00,12031,12,Cancel,LAE,Local Area Emergency,missing endangered,70.0
1b0e6eb8-a622-4f44-bfd8-4875ebda9a44,2024-07-26 20:26:05+00:00,21033,21,Alert,CEM,Civil Emergency Message,golden alert,86.0
1b0e6eb8-a622-4f44-bfd8-4875ebda9a44,2024-07-26 20:26:05+00:00,21035,21,Alert,CEM,Civil Emergency Message,golden alert,86.0
1b0e6eb8-a622-4f44-bfd8-4875ebda9a44,2024-07-26 20:26:05+00:00,21047,21,Alert,CEM,Civil Emergency Message,golden alert,86.0
1b0e6eb8-a622-4f44-bfd8-4875ebda9a44,2024-07-26 20:26:05+00:00,21101,21,Alert,CEM,Civil Emergency Message,golden alert,86.0
1b0e6eb8-a622-4f44-bfd8-4875ebda9a44,2024-07-26 20:26:05+00:00,21107,21,Alert,CEM,Civil Emergency Message,golden alert,86.0
1b0e6eb8-a622-4f44-bfd8-4875ebda9a44,2024-07-26 20:26:05+00:00,21149,21,Alert,CEM,Civil Emergency Message,golden alert,86.0
1b0e6eb8-a622-4f44-bfd8-4875ebda9a44,2024-07-26 20:26:05+00:00,21177,21,Alert,CEM,Civil Emergency Message,golden alert,86.0
1b0e6eb8-a622-4f44-bfd8-4875ebda9a44,2024-07-26 20:26:05+00:00,21233,21,Alert,CEM,Civil Emergency Message,golden alert,86.0
2365dd88-5967-4035-a613-fb192ec62e86,2024-07-28 14:44:25+00:00,45083,45,Alert,LEW,Law Enforcement Warning,missing endangered,68.0
76b37264-9828-4366-b54a-02ea3f10af57,2024-07-28 18:59:31+00:00,45083,45,Update,LEW,Law Enforcement Warning,endangered adult,
aafedc32-d7c1-4334-848e-033333664ddd,2024-07-30 16:35:00+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
a249edc6-3b93-4dbd-b8bb-29dcd93ea3d8,2024-07-30 21:55:22+00:00,55101,55,Alert,LAE,Local Area Emergency,dementia,
886927c1-a841-40ef-abdd-2536e93c42bb,2024-08-02 00:45:35+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
b0cbae82-2da8-4c6c-bd4f-5f3f16d7b83d,2024-08-02 21:04:05+00:00,17029,17,Alert,CEM,Civil Emergency Message,missing endangered,
235c1dd5-ec0a-40f2-8b12-e4eb0641619f,2024-08-02 21:07:14+00:00,17029,17,Alert,CEM,Civil Emergency Message,missing endangered,
763d29aa-2a4c-4e2c-9b54-556dd3f2bb65,2024-08-02 21:11:06+00:00,17029,17,Alert,CEM,Civil Emergency Message,missing endangered,
98e28586-348a-4de6-bb10-b57bb3259c7c,2024-08-02 21:15:21+00:00,17029,17,Alert,CEM,Civil Emergency Message,missing endangered,
f26b3301-b7a2-47d0-aae3-0681e435ecf2,2024-08-02 22:04:35+00:00,17029,17,Alert,CEM,Civil Emergency Message,missing endangered,
32e9a1f0-137e-4408-91ce-f0028c955578,2024-08-03 01:09:55+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
07ed877a-2383-4c67-a334-073e8439a30d,2024-08-03 14:20:20+00:00,06037,06,Alert,LEW,Law Enforcement Warning,silver alert,
d0fb4f1f-2ef7-49a1-9d02-0fc8e7c74f8b,2024-08-03 15:14:30+00:00,06037,06,Cancel,LEW,Law Enforcement Warning,silver alert,
41b6cdf9-5ce3-4406-8f05-02161b42461a,2024-08-06 01:33:15+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
cbfe7cf2-27e0-4332-8226-354aaddbbb24,2024-08-12 01:53:10+00:00,06037,06,Alert,LEW,Law Enforcement Warning,silver alert,
0f88adce-6fdc-4d63-9b6e-3a476576fa79,2024-08-12 21:21:15+00:00,12031,12,Alert,CEM,Civil Emergency Message,missing endangered,71.0
eb624953-41db-4ccb-ad8b-7a5b34b7154d,2024-08-12 22:11:08+00:00,12031,12,Cancel,CEM,Civil Emergency Message,missing endangered,71.0
7283397d-e831-4e78-af90-9e41de191ea0,2024-08-13 20:29:05+00:00,06065,06,Alert,LEW,Law Enforcement Warning,silver alert,
38ed8625-ece1-4a3b-95a2-137cc499345e,2024-08-13 21:42:10+00:00,06065,06,Cancel,LEW,Law Enforcement Warning,silver alert,
e8a505a6-7a4a-4868-a1b2-c306c1161b8f,2024-08-14 01:15:45+00:00,06037,06,Alert,LEW,Law Enforcement Warning,silver alert,
df0fdbde-40c8-42b2-a7ff-75b1499842e7,2024-08-14 02:22:35+00:00,45083,45,Alert,LAE,Local Area Emergency,missing endangered,79.0
6067c3bb-6455-4329-85f0-640d58b6d6e4,2024-08-14 20:25:25+00:00,45083,45,Alert,LAE,Local Area Emergency,missing endangered,79.0
ca593313-a505-4d3c-887a-1a1157b14296,2024-08-14 20:34:25+00:00,45083,45,Update,LAE,Local Area Emergency,dementia,79.0
7282497d-6a3d-48e3-9a0f-cf45403db429,2024-08-14 22:22:40+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
996af26a-355d-4321-a6f9-21fd1cb6c8b8,2024-08-14 22:59:15+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
147c4b96-2b1f-43d4-968d-fdf858cbfb74,2024-08-15 23:50:05+00:00,06067,06,Alert,LEW,Law Enforcement Warning,silver alert,
89275ca2-6241-4a8f-8371-bd501e55e5a8,2024-08-18 20:54:40+00:00,45091,45,Alert,CEM,Civil Emergency Message,dementia,77.0
f96e58ae-cbca-4896-b7cf-266e04b2c3b3,2024-08-23 01:44:20+00:00,34015,34,Alert,LAE,Local Area Emergency,missing vulnerable,20.0
0fbf5761-fda0-4c1c-84ba-e8505550eff9,2024-08-23 02:25:20+00:00,34015,34,Cancel,LAE,Local Area Emergency,missing vulnerable,20.0
f2ca2ce8-88e3-4491-92e9-1024fb5fda5c,2024-08-23 15:17:45+00:00,06037,06,Alert,LEW,Law Enforcement Warning,endangered missing,
1b7bc4d9-4a1d-4117-9457-c8c8e605192e,2024-08-23 21:01:50+00:00,06061,06,Alert,LEW,Law Enforcement Warning,endangered missing,
c3417354-52eb-4cea-9514-1a0409c8e277,2024-08-25 04:24:33+00:00,48041,48,Alert,LAE,Local Area Emergency,dementia,82.0
99370925-3ee9-4846-a244-9764a21cb1e8,2024-08-25 04:58:53+00:00,48041,48,Cancel,LAE,Local Area Emergency,dementia,82.0
be46fd8a-4cec-4084-a42a-2189d8bc1148,2024-08-27 02:29:15+00:00,45083,45,Alert,LAE,Local Area Emergency,missing endangered,68.0
7be67710-9355-4233-9262-168a03184725,2024-08-29 16:19:10+00:00,45083,45,Alert,LAE,Local Area Emergency,missing endangered,51.0
9273691e-35ab-408c-b43d-c1990f925181,2024-08-29 23:17:55+00:00,45083,45,Cancel,LAE,Local Area Emergency,missing endangered,
25df87dc-6568-4441-8fdc-dd92a320c997,2024-08-30 02:13:05+00:00,40055,40,Alert,LAE,Local Area Emergency,missing endangered,
25df87dc-6568-4441-8fdc-dd92a320c997,2024-08-30 02:13:05+00:00,40057,40,Alert,LAE,Local Area Emergency,missing endangered,
25df87dc-6568-4441-8fdc-dd92a320c997,2024-08-30 02:13:05+00:00,40065,40,Alert,LAE,Local Area Emergency,missing endangered,
25df87dc-6568-4441-8fdc-dd92a320c997,2024-08-30 02:13:05+00:00,40075,40,Alert,LAE,Local Area Emergency,missing endangered,
25df87dc-6568-4441-8fdc-dd92a320c997,2024-08-30 02:13:05+00:00,40141,40,Alert,LAE,Local Area Emergency,missing endangered,
2a3713a3-d69e-4fbb-9989-c0c419a8a59b,2024-08-31 04:24:15+00:00,06071,06,Alert,LEW,Law Enforcement Warning,silver alert,
34b42943-98ef-4990-b3e9-d84d49814ecd,2024-09-02 01:21:26+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
67642e46-4d07-48f4-a4c2-c9efb3272979,2024-09-02 02:06:56+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
a13f90f4-128d-4b39-b7b0-a32752280e4a,2024-09-02 21:56:55+00:00,06037,06,Alert,LEW,Law Enforcement Warning,silver alert,
dc2aafe0-a8e3-4d57-b91d-877d003ef78f,2024-09-04 15:13:05+00:00,12085,12,Alert,LEW,Law Enforcement Warning,missing endangered,
622e4d99-5e94-4c20-9911-6ce241c6ab0a,2024-09-05 01:03:28+00:00,12031,12,Alert,CEM,Civil Emergency Message,missing endangered,
bb8bfc84-8e33-4afd-9433-466f39d14c47,2024-09-05 02:38:35+00:00,06075,06,Alert,LEW,Law Enforcement Warning,silver alert,
c8886719-7b75-4abf-bc95-8296c23acc5b,2024-09-09 00:15:35+00:00,06065,06,Alert,LEW,Law Enforcement Warning,silver alert,
3fc7b468-e7c7-4b61-9102-7813edbeb9e6,2024-09-09 19:47:45+00:00,06023,06,Alert,LEW,Law Enforcement Warning,silver alert,
52b2657c-e719-405d-b8ea-11e33fa78a43,2024-09-10 21:18:10+00:00,06085,06,Alert,LEW,Law Enforcement Warning,silver alert,
6f91f76a-49d8-427f-9779-28e2ad780918,2024-09-10 21:44:55+00:00,06085,06,Cancel,LEW,Law Enforcement Warning,silver alert,
d2c6d05f-4ff1-46b7-8e25-a6bd982cb984,2024-09-11 16:49:20+00:00,06085,06,Alert,LEW,Law Enforcement Warning,silver alert,
727ff90b-04ea-47fd-be2b-d8d4e658f80f,2024-09-11 23:51:30+00:00,06067,06,Alert,LEW,Law Enforcement Warning,endangered missing,
ad143fc7-71f2-49dd-b938-44ce03d71192,2024-09-12 17:23:00+00:00,06001,06,Alert,LEW,Law Enforcement Warning,silver alert,
402ff227-89cd-4f4c-80c5-33a7cb85c1c9,2024-09-14 15:41:01+00:00,12031,12,Alert,LAE,Local Area Emergency,missing endangered,83.0
9754ab41-a647-485a-8d7a-bf1dd3b4a72d,2024-09-14 15:59:41+00:00,12031,12,Cancel,LAE,Local Area Emergency,missing endangered,83.0
124f511b-be76-4ac4-bf04-888988646280,2024-09-15 18:51:29+00:00,53063,53,Alert,CEM,Civil Emergency Message,missing elderly,70.0
3b6152eb-cb53-4e56-aad8-8dd38a91357d,2024-09-16 02:28:04+00:00,39077,39,Alert,LAE,Local Area Emergency,missing elderly,
dd4e79d0-deb6-4ee6-88e9-a712a460bb40,2024-09-16 20:07:50+00:00,06037,06,Alert,LEW,Law Enforcement Warning,endangered missing,
f1f6466f-3128-455a-bcc6-21b6c75c0cf8,2024-09-16 20:31:25+00:00,06037,06,Cancel,LEW,Law Enforcement Warning,endangered missing,
19dbe14a-e2eb-463d-a6f9-d48eb31b987f,2024-09-16 20:36:39+00:00,12031,12,Alert,LAE,Local Area Emergency,missing endangered,74.0
b1688796-3002-4698-aabb-0e65589ba8e9,2024-09-16 20:48:41+00:00,12031,12,Cancel,LAE,Local Area Emergency,missing endangered,74.0
c4449136-c8d5-4e0d-beac-94e1ae184672,2024-09-18 21:35:45+00:00,13221,13,Alert,LAE,local area emergency,dementia,62.0
bf2cc627-e225-4661-af1a-566bab894ea2,2024-09-19 01:58:34+00:00,13221,13,Alert,LAE,local area emergency,dementia,62.0
295559de-72dd-42f8-9b91-5b99b5a4bdb2,2024-09-22 13:37:26+00:00,12031,12,Alert,LAE,Local Area Emergency,missing endangered,49.0
3895f0cf-fb81-4e22-b093-93282c240698,2024-09-22 14:56:41+00:00,12031,12,Cancel,LAE,Local Area Emergency,missing endangered,49.0
8a93fc6c-afb8-42ca-84fe-24ed57f4d4f2,2024-09-22 22:32:45+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
2168d060-cc05-4a12-97a3-89c6ec3a27ca,2024-09-25 17:17:25+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
61115b14-c5ce-49b4-9e17-d87ac4b3fe3e,2024-09-25 20:33:35+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
4897dd6c-941e-43e8-81c3-95f76c778bca,2024-09-26 23:29:55+00:00,06085,06,Alert,LEW,Law Enforcement Warning,silver alert,
87c7e478-2a07-43fa-9d58-fdee55e37733,2024-09-27 01:37:45+00:00,06037,06,Alert,LEW,Law Enforcement Warning,silver alert,
a59b57ac-b90c-489a-8c92-7b19ecbb495f,2024-09-27 02:36:10+00:00,06037,06,Alert,LEW,Law Enforcement Warning,silver alert,
da1fc6dd-b27f-48a4-833b-d84bed604541,2024-09-27 10:56:39+00:00,50019,50,Alert,LEW,Law Enforcement Warning,missing vulnerable,74.0
82c1419a-48f6-4f13-b753-d3bb3400390d,2024-09-29 03:41:06+00:00,06037,06,Alert,LEW,Law Enforcement Warning,silver alert,
b6a929f6-f8d1-4721-9f8a-c088e9143188,2024-09-29 04:18:20+00:00,06037,06,Cancel,LEW,Law Enforcement Warning,silver alert,
3317d6fb-1bfb-4755-9077-7117c2d8cc2e,2024-09-30 16:23:10+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
d2efebfe-67a1-4d3b-99ce-3929a9911ffb,2024-09-30 18:35:29+00:00,31079,31,Alert,LEW,Law Enforcement Warning,dementia,
23093f79-66b5-4f3c-b296-b2e08ec58fa6,2024-09-30 19:34:25+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
04287bc3-9e26-4597-9fd2-7e084d6443f1,2024-09-30 20:03:52+00:00,31079,31,Cancel,LEW,Law Enforcement Warning,dementia,
0b4c0d6e-91fb-44b5-bf51-a40f5f7bc87b,2024-09-30 20:03:54+00:00,31079,31,Cancel,LEW,Law Enforcement Warning,dementia,
256e483a-6068-4e11-89eb-222dd117a5d8,2024-10-01 20:04:15+00:00,55000,55,Alert,LEW,Law Enforcement Warning,silver alert,
c928e183-f739-42db-9832-eafd4e9625de,2024-10-02 01:31:05+00:00,55000,55,Cancel,LEW,Law Enforcement Warning,silver alert,
